,O2,O1,rel
36,http://snomed.info/id/279255008,http://purl.org/sig/ont/fma/fma323931,1
37,http://snomed.info/id/67937003,http://purl.org/sig/ont/fma/fma82594,1
38,http://snomed.info/id/68705008,http://purl.org/sig/ont/fma/fma77884,1
39,http://snomed.info/id/39976000,http://purl.org/sig/ont/fma/fma9915,1
40,http://snomed.info/id/72107004,http://purl.org/sig/ont/fma/fma78048,1
41,http://snomed.info/id/87176006,http://purl.org/sig/ont/fma/fma20020,1
42,http://snomed.info/id/32610002,http://purl.org/sig/ont/fma/fma83840,1
43,http://snomed.info/id/32610002,http://purl.org/sig/ont/fma/fma256381,1
44,http://snomed.info/id/29023000,http://purl.org/sig/ont/fma/fma83840,1
45,http://snomed.info/id/10992007,http://purl.org/sig/ont/fma/fma50989,1
46,http://snomed.info/id/59011009,http://purl.org/sig/ont/fma/fma70345,1
47,http://snomed.info/id/33898000,http://purl.org/sig/ont/fma/fma52857,1
48,http://snomed.info/id/50862003,http://purl.org/sig/ont/fma/fma63871,1
49,http://snomed.info/id/87746007,http://purl.org/sig/ont/fma/fma17555,1
50,http://snomed.info/id/28273000,http://purl.org/sig/ont/fma/fma30320,1
51,http://snomed.info/id/34707002,http://purl.org/sig/ont/fma/fma45619,1
52,http://snomed.info/id/34707002,http://purl.org/sig/ont/fma/fma55677,1
53,http://snomed.info/id/89837001,http://purl.org/sig/ont/fma/fma55672,1
54,http://snomed.info/id/59820001,http://purl.org/sig/ont/fma/fma312599,1
55,http://snomed.info/id/17137000,http://purl.org/sig/ont/fma/fma82594,1
56,http://snomed.info/id/36582005,http://purl.org/sig/ont/fma/fma5905,1
57,http://snomed.info/id/12691009,http://purl.org/sig/ont/fma/fma66464,1
58,http://snomed.info/id/8887007,http://purl.org/sig/ont/fma/fma78048,1
59,http://snomed.info/id/12738006,http://purl.org/sig/ont/fma/fma256237,1
60,http://snomed.info/id/15926001,http://purl.org/sig/ont/fma/fma55676,1
61,http://snomed.info/id/76752008,http://purl.org/sig/ont/fma/fma61478,1
62,http://snomed.info/id/34411009,http://purl.org/sig/ont/fma/fma7144,1
63,http://snomed.info/id/82880006,http://purl.org/sig/ont/fma/fma242193,1
64,http://snomed.info/id/955009,http://purl.org/sig/ont/fma/fma78562,1
65,http://snomed.info/id/955009,http://purl.org/sig/ont/fma/fma12224,1
66,http://snomed.info/id/64468002,http://purl.org/sig/ont/fma/fma66464,1
67,http://snomed.info/id/33594008,http://purl.org/sig/ont/fma/fma12224,1
68,http://snomed.info/id/33594008,http://purl.org/sig/ont/fma/fma78565,1
69,http://snomed.info/id/367597008,http://purl.org/sig/ont/fma/fma12224,1
70,http://snomed.info/id/367597008,http://purl.org/sig/ont/fma/fma78565,1
71,http://snomed.info/id/55214000,http://purl.org/sig/ont/fma/fma12224,1
72,http://snomed.info/id/55214000,http://purl.org/sig/ont/fma/fma78565,1
73,http://snomed.info/id/66997005,http://purl.org/sig/ont/fma/fma55662,1
74,http://snomed.info/id/345000,http://purl.org/sig/ont/fma/fma6266,1
75,http://snomed.info/id/8225009,http://purl.org/sig/ont/fma/fma6266,1
76,http://snomed.info/id/13351007,http://purl.org/sig/ont/fma/fma70779,1
77,http://snomed.info/id/13351007,http://purl.org/sig/ont/fma/fma66760,1
78,http://snomed.info/id/80144004,http://purl.org/sig/ont/fma/fma24491,1
79,http://snomed.info/id/80144004,http://purl.org/sig/ont/fma/fma231887,1
80,http://snomed.info/id/69105007,http://purl.org/sig/ont/fma/fma29733,1
81,http://snomed.info/id/22286001,http://purl.org/sig/ont/fma/fma70504,1
82,http://snomed.info/id/86117002,http://purl.org/sig/ont/fma/fma70504,1
83,http://snomed.info/id/51345006,http://purl.org/sig/ont/fma/fma55664,1
84,http://snomed.info/id/21479005,http://purl.org/sig/ont/fma/fma70507,1
85,http://snomed.info/id/83936004,http://purl.org/sig/ont/fma/fma24162,1
86,http://snomed.info/id/83936004,http://purl.org/sig/ont/fma/fma7475,1
87,http://snomed.info/id/7173007,http://purl.org/sig/ont/fma/fma14462,1
88,http://snomed.info/id/11000004,http://purl.org/sig/ont/fma/fma83840,1
89,http://snomed.info/id/32713005,http://purl.org/sig/ont/fma/fma14540,1
90,http://snomed.info/id/57850000,http://purl.org/sig/ont/fma/fma66464,1
91,http://snomed.info/id/57850000,http://purl.org/sig/ont/fma/fma49918,1
92,http://snomed.info/id/50534001,http://purl.org/sig/ont/fma/fma78551,1
93,http://snomed.info/id/50534001,http://purl.org/sig/ont/fma/fma5892,1
94,http://snomed.info/id/4150005,http://purl.org/sig/ont/fma/fma5910,1
95,http://snomed.info/id/25991003,http://purl.org/sig/ont/fma/fma83142,1
96,http://snomed.info/id/279220006,http://purl.org/sig/ont/fma/fma83840,1
97,http://snomed.info/id/279220006,http://purl.org/sig/ont/fma/fma256381,1
98,http://snomed.info/id/113305005,http://purl.org/sig/ont/fma/fma67942,1
99,http://snomed.info/id/40146001,http://purl.org/sig/ont/fma/fma83142,1
100,http://snomed.info/id/36159002,http://purl.org/sig/ont/fma/fma83860,1
101,http://snomed.info/id/68351006,http://purl.org/sig/ont/fma/fma63814,1
102,http://snomed.info/id/68351006,http://purl.org/sig/ont/fma/fma77883,1
103,http://snomed.info/id/72260008,http://purl.org/sig/ont/fma/fma5903,1
104,http://snomed.info/id/71252005,http://purl.org/sig/ont/fma/fma17559,1
105,http://snomed.info/id/6739000,http://purl.org/sig/ont/fma/fma53438,1
106,http://snomed.info/id/102298001,http://purl.org/sig/ont/fma/fma82485,1
107,http://snomed.info/id/102298001,http://purl.org/sig/ont/fma/fma78568,1
108,http://snomed.info/id/68703001,http://purl.org/sig/ont/fma/fma265400,1
109,http://snomed.info/id/29534007,http://purl.org/sig/ont/fma/fma265400,1
110,http://snomed.info/id/11279006,http://purl.org/sig/ont/fma/fma66464,1
111,http://snomed.info/id/65686003,http://purl.org/sig/ont/fma/fma66156,1
112,http://snomed.info/id/72038000,http://purl.org/sig/ont/fma/fma62514,1
113,http://snomed.info/id/51299004,http://purl.org/sig/ont/fma/fma83117,1
114,http://snomed.info/id/51299004,http://purl.org/sig/ont/fma/fma7474,1
115,http://snomed.info/id/65439009,http://purl.org/sig/ont/fma/fma24201,1
116,http://snomed.info/id/64688005,http://purl.org/sig/ont/fma/fma7477,1
117,http://snomed.info/id/80169004,http://purl.org/sig/ont/fma/fma60182,1
118,http://snomed.info/id/29921000,http://purl.org/sig/ont/fma/fma53165,1
119,http://snomed.info/id/39831001,http://purl.org/sig/ont/fma/fma79788,1
120,http://snomed.info/id/279770008,http://purl.org/sig/ont/fma/fma79788,1
121,http://snomed.info/id/113313006,http://purl.org/sig/ont/fma/fma53400,1
122,http://snomed.info/id/71854001,http://purl.org/sig/ont/fma/fma14540,1
123,http://snomed.info/id/263977005,http://purl.org/sig/ont/fma/fma14540,1
124,http://snomed.info/id/79741001,http://purl.org/sig/ont/fma/fma14678,1
125,http://snomed.info/id/29445007,http://purl.org/sig/ont/fma/fma82482,1
126,http://snomed.info/id/28726007,http://purl.org/sig/ont/fma/fma58102,1
127,http://snomed.info/id/50546002,http://purl.org/sig/ont/fma/fma63829,1
128,http://snomed.info/id/44718000,http://purl.org/sig/ont/fma/fma83153,1
129,http://snomed.info/id/88442005,http://purl.org/sig/ont/fma/fma83930,1
130,http://snomed.info/id/19931006,http://purl.org/sig/ont/fma/fma14065,1
131,http://snomed.info/id/31428008,http://purl.org/sig/ont/fma/fma75735,1
132,http://snomed.info/id/25238003,http://purl.org/sig/ont/fma/fma79879,1
133,http://snomed.info/id/54944003,http://purl.org/sig/ont/fma/fma77883,1
134,http://snomed.info/id/54944003,http://purl.org/sig/ont/fma/fma71918,1
135,http://snomed.info/id/36743005,http://purl.org/sig/ont/fma/fma52889,1
136,http://snomed.info/id/45208001,http://purl.org/sig/ont/fma/fma12516,1
137,http://snomed.info/id/77452001,http://purl.org/sig/ont/fma/fma14678,1
138,http://snomed.info/id/34863009,http://purl.org/sig/ont/fma/fma85537,1
139,http://snomed.info/id/44375006,http://purl.org/sig/ont/fma/fma83858,1
140,http://snomed.info/id/246001,http://purl.org/sig/ont/fma/fma54602,1
141,http://snomed.info/id/26671000,http://purl.org/sig/ont/fma/fma19783,1
142,http://snomed.info/id/42983006,http://purl.org/sig/ont/fma/fma63872,1
143,http://snomed.info/id/281130003,http://purl.org/sig/ont/fma/fma13087,1
144,http://snomed.info/id/263734003,http://purl.org/sig/ont/fma/fma9619,1
145,http://snomed.info/id/5798000,http://purl.org/sig/ont/fma/fma9619,1
146,http://snomed.info/id/87563008,http://purl.org/sig/ont/fma/fma61996,1
147,http://snomed.info/id/31416000,http://purl.org/sig/ont/fma/fma258762,1
148,http://snomed.info/id/33657005,http://purl.org/sig/ont/fma/fma15953,1
149,http://snomed.info/id/417632006,http://purl.org/sig/ont/fma/fma15953,1
150,http://snomed.info/id/38848004,http://purl.org/sig/ont/fma/fma14092,1
151,http://snomed.info/id/263989007,http://purl.org/sig/ont/fma/fma14092,1
152,http://snomed.info/id/18545000,http://purl.org/sig/ont/fma/fma7145,1
153,http://snomed.info/id/117590005,http://purl.org/sig/ont/fma/fma61708,1
154,http://snomed.info/id/117590005,http://purl.org/sig/ont/fma/fma64989,1
155,http://snomed.info/id/84301002,http://purl.org/sig/ont/fma/fma61705,1
156,http://snomed.info/id/41845008,http://purl.org/sig/ont/fma/fma272821,1
157,http://snomed.info/id/41845008,http://purl.org/sig/ont/fma/fma7477,1
158,http://snomed.info/id/28347008,http://purl.org/sig/ont/fma/fma61708,1
159,http://snomed.info/id/2759004,http://purl.org/sig/ont/fma/fma59152,1
160,http://snomed.info/id/1511004,http://purl.org/sig/ont/fma/fma30320,1
161,http://snomed.info/id/387910009,http://purl.org/sig/ont/fma/fma71481,1
162,http://snomed.info/id/387910009,http://purl.org/sig/ont/fma/fma7146,1
163,http://snomed.info/id/78539006,http://purl.org/sig/ont/fma/fma61111,1
164,http://snomed.info/id/36214001,http://purl.org/sig/ont/fma/fma61111,1
165,http://snomed.info/id/2739003,http://purl.org/sig/ont/fma/fma82485,1
166,http://snomed.info/id/87644002,http://purl.org/sig/ont/fma/fma30320,1
167,http://snomed.info/id/61563008,http://purl.org/sig/ont/fma/fma55053,1
168,http://snomed.info/id/43719000,http://purl.org/sig/ont/fma/fma24008,1
169,http://snomed.info/id/32849002,http://purl.org/sig/ont/fma/fma55672,1
170,http://snomed.info/id/52374004,http://purl.org/sig/ont/fma/fma7478,1
171,http://snomed.info/id/91207004,http://purl.org/sig/ont/fma/fma55672,1
172,http://snomed.info/id/362938003,http://purl.org/sig/ont/fma/fma29733,1
173,http://snomed.info/id/87516006,http://purl.org/sig/ont/fma/fma83848,1
174,http://snomed.info/id/66019005,http://purl.org/sig/ont/fma/fma7153,1
175,http://snomed.info/id/371398005,http://purl.org/sig/ont/fma/fma55672,1
176,http://snomed.info/id/81745001,http://purl.org/sig/ont/fma/fma55672,1
177,http://snomed.info/id/392262008,http://purl.org/sig/ont/fma/fma70741,1
178,http://snomed.info/id/392262008,http://purl.org/sig/ont/fma/fma70752,1
179,http://snomed.info/id/85803001,http://purl.org/sig/ont/fma/fma54241,1
180,http://snomed.info/id/85803001,http://purl.org/sig/ont/fma/fma70741,1
181,http://snomed.info/id/368785007,http://purl.org/sig/ont/fma/fma54241,1
182,http://snomed.info/id/368785007,http://purl.org/sig/ont/fma/fma70741,1
183,http://snomed.info/id/80243003,http://purl.org/sig/ont/fma/fma54393,1
184,http://snomed.info/id/80243003,http://purl.org/sig/ont/fma/fma284644,1
185,http://snomed.info/id/91397008,http://purl.org/sig/ont/fma/fma272821,1
186,http://snomed.info/id/56052001,http://purl.org/sig/ont/fma/fma5865,1
187,http://snomed.info/id/31435000,http://purl.org/sig/ont/fma/fma55672,1
188,http://snomed.info/id/84820005,http://purl.org/sig/ont/fma/fma42603,1
189,http://snomed.info/id/84820005,http://purl.org/sig/ont/fma/fma14065,1
190,http://snomed.info/id/84820005,http://purl.org/sig/ont/fma/fma55665,1
191,http://snomed.info/id/84820005,http://purl.org/sig/ont/fma/fma29733,1
192,http://snomed.info/id/261078007,http://purl.org/sig/ont/fma/fma42603,1
193,http://snomed.info/id/261078007,http://purl.org/sig/ont/fma/fma14065,1
194,http://snomed.info/id/261078007,http://purl.org/sig/ont/fma/fma55665,1
195,http://snomed.info/id/261078007,http://purl.org/sig/ont/fma/fma29733,1
196,http://snomed.info/id/85695001,http://purl.org/sig/ont/fma/fma58741,1
197,http://snomed.info/id/7657000,http://purl.org/sig/ont/fma/fma69458,1
198,http://snomed.info/id/113319005,http://purl.org/sig/ont/fma/fma65239,1
199,http://snomed.info/id/83419000,http://purl.org/sig/ont/fma/fma78204,1
200,http://snomed.info/id/421235005,http://purl.org/sig/ont/fma/fma7474,1
201,http://snomed.info/id/261080001,http://purl.org/sig/ont/fma/fma7474,1
202,http://snomed.info/id/71341001,http://purl.org/sig/ont/fma/fma7474,1
203,http://snomed.info/id/2812003,http://purl.org/sig/ont/fma/fma302060,1
204,http://snomed.info/id/29627003,http://purl.org/sig/ont/fma/fma302060,1
205,http://snomed.info/id/87342007,http://purl.org/sig/ont/fma/fma23133,1
206,http://snomed.info/id/87342007,http://purl.org/sig/ont/fma/fma7474,1
207,http://snomed.info/id/13726009,http://purl.org/sig/ont/fma/fma231564,1
208,http://snomed.info/id/7569003,http://purl.org/sig/ont/fma/fma24945,1
209,http://snomed.info/id/7569003,http://purl.org/sig/ont/fma/fma78541,1
210,http://snomed.info/id/125685002,http://purl.org/sig/ont/fma/fma24945,1
211,http://snomed.info/id/125685002,http://purl.org/sig/ont/fma/fma78541,1
212,http://snomed.info/id/56459004,http://purl.org/sig/ont/fma/fma0329094,1
213,http://snomed.info/id/14975008,http://purl.org/sig/ont/fma/fma0329072,1
214,http://snomed.info/id/14975008,http://purl.org/sig/ont/fma/fma78541,1
215,http://snomed.info/id/67046006,http://purl.org/sig/ont/fma/fma58669,1
216,http://snomed.info/id/74872008,http://purl.org/sig/ont/fma/fma7476,1
217,http://snomed.info/id/83251001,http://purl.org/sig/ont/fma/fma61823,1
218,http://snomed.info/id/65784005,http://purl.org/sig/ont/fma/fma322157,1
219,http://snomed.info/id/28231008,http://purl.org/sig/ont/fma/fma55672,1
220,http://snomed.info/id/64274004,http://purl.org/sig/ont/fma/fma11195,1
221,http://snomed.info/id/78094009,http://purl.org/sig/ont/fma/fma5889,1
222,http://snomed.info/id/244455004,http://purl.org/sig/ont/fma/fma78562,1
223,http://snomed.info/id/244455004,http://purl.org/sig/ont/fma/fma5885,1
224,http://snomed.info/id/71710004,http://purl.org/sig/ont/fma/fma78562,1
225,http://snomed.info/id/71710004,http://purl.org/sig/ont/fma/fma5885,1
226,http://snomed.info/id/55139000,http://purl.org/sig/ont/fma/fma5889,1
227,http://snomed.info/id/414003,http://purl.org/sig/ont/fma/fma14558,1
228,http://snomed.info/id/39509000,http://purl.org/sig/ont/fma/fma256693,1
229,http://snomed.info/id/113312001,http://purl.org/sig/ont/fma/fma54502,1
230,http://snomed.info/id/14738005,http://purl.org/sig/ont/fma/fma83840,1
231,http://snomed.info/id/18602000,http://purl.org/sig/ont/fma/fma81494,1
232,http://snomed.info/id/21161002,http://purl.org/sig/ont/fma/fma5865,1
233,http://snomed.info/id/37419002,http://purl.org/sig/ont/fma/fma85595,1
234,http://snomed.info/id/43174007,http://purl.org/sig/ont/fma/fma29733,1
235,http://snomed.info/id/24162005,http://purl.org/sig/ont/fma/fma14065,1
236,http://snomed.info/id/711190000,http://purl.org/sig/ont/fma/fma32808,1
237,http://snomed.info/id/25221002,http://purl.org/sig/ont/fma/fma274528,1
238,http://snomed.info/id/386045008,http://purl.org/sig/ont/fma/fma71012,1
239,http://snomed.info/id/78883009,http://purl.org/sig/ont/fma/fma25046,1
240,http://snomed.info/id/85562004,http://purl.org/sig/ont/fma/fma0329033,1
241,http://snomed.info/id/80891009,http://purl.org/sig/ont/fma/fma55673,1
242,http://snomed.info/id/59652004,http://purl.org/sig/ont/fma/fma29733,1
243,http://snomed.info/id/59652004,http://purl.org/sig/ont/fma/fma7095,1
244,http://snomed.info/id/10746000,http://purl.org/sig/ont/fma/fma82484,1
245,http://snomed.info/id/21814001,http://purl.org/sig/ont/fma/fma7095,1
246,http://snomed.info/id/76853006,http://purl.org/sig/ont/fma/fma24993,1
247,http://snomed.info/id/76015000,http://purl.org/sig/ont/fma/fma14837,1
248,http://snomed.info/id/56732008,http://purl.org/sig/ont/fma/fma14678,1
249,http://snomed.info/id/8993003,http://purl.org/sig/ont/fma/fma78049,1
250,http://snomed.info/id/8993003,http://purl.org/sig/ont/fma/fma63814,1
251,http://snomed.info/id/29836001,http://purl.org/sig/ont/fma/fma24960,1
252,http://snomed.info/id/24136001,http://purl.org/sig/ont/fma/fma24960,1
253,http://snomed.info/id/5366008,http://purl.org/sig/ont/fma/fma274528,1
254,http://snomed.info/id/85050009,http://purl.org/sig/ont/fma/fma7474,1
255,http://snomed.info/id/27907006,http://purl.org/sig/ont/fma/fma19969,1
256,http://snomed.info/id/21387005,http://purl.org/sig/ont/fma/fma7477,1
257,http://snomed.info/id/37899009,http://purl.org/sig/ont/fma/fma5865,1
258,http://snomed.info/id/42967006,http://purl.org/sig/ont/fma/fma258762,1
259,http://snomed.info/id/67923007,http://purl.org/sig/ont/fma/fma83153,1
260,http://snomed.info/id/23153004,http://purl.org/sig/ont/fma/fma67611,1
261,http://snomed.info/id/34516001,http://purl.org/sig/ont/fma/fma14092,1
262,http://snomed.info/id/22356005,http://purl.org/sig/ont/fma/fma0327641,1
263,http://snomed.info/id/78509001,http://purl.org/sig/ont/fma/fma12516,1
264,http://snomed.info/id/36528006,http://purl.org/sig/ont/fma/fma62398,1
265,http://snomed.info/id/36169008,http://purl.org/sig/ont/fma/fma256204,1
266,http://snomed.info/id/36169008,http://purl.org/sig/ont/fma/fma61823,1
267,http://snomed.info/id/86419007,http://purl.org/sig/ont/fma/fma9619,1
268,http://snomed.info/id/360499006,http://purl.org/sig/ont/fma/fma67396,1
269,http://snomed.info/id/14742008,http://purl.org/sig/ont/fma/fma55672,1
270,http://snomed.info/id/264196002,http://purl.org/sig/ont/fma/fma55672,1
271,http://snomed.info/id/30315005,http://purl.org/sig/ont/fma/fma55672,1
272,http://snomed.info/id/113276009,http://purl.org/sig/ont/fma/fma45619,1
273,http://snomed.info/id/261093006,http://purl.org/sig/ont/fma/fma45619,1
274,http://snomed.info/id/256876008,http://purl.org/sig/ont/fma/fma45619,1
275,http://snomed.info/id/41296002,http://purl.org/sig/ont/fma/fma265400,1
276,http://snomed.info/id/85710004,http://purl.org/sig/ont/fma/fma0327641,1
277,http://snomed.info/id/78696007,http://purl.org/sig/ont/fma/fma14065,1
278,http://snomed.info/id/78696007,http://purl.org/sig/ont/fma/fma78561,1
279,http://snomed.info/id/78696007,http://purl.org/sig/ont/fma/fma29733,1
280,http://snomed.info/id/661005,http://purl.org/sig/ont/fma/fma32406,1
281,http://snomed.info/id/261103000,http://purl.org/sig/ont/fma/fma14092,1
282,http://snomed.info/id/21306003,http://purl.org/sig/ont/fma/fma14092,1
283,http://snomed.info/id/63303001,http://purl.org/sig/ont/fma/fma62799,1
284,http://snomed.info/id/64033007,http://purl.org/sig/ont/fma/fma55663,1
285,http://snomed.info/id/2334006,http://purl.org/sig/ont/fma/fma15881,1
286,http://snomed.info/id/276832000,http://purl.org/sig/ont/fma/fma15881,1
287,http://snomed.info/id/50403003,http://purl.org/sig/ont/fma/fma86309,1
288,http://snomed.info/id/68288006,http://purl.org/sig/ont/fma/fma42603,1
289,http://snomed.info/id/30737000,http://purl.org/sig/ont/fma/fma78590,1
290,http://snomed.info/id/32041000,http://purl.org/sig/ont/fma/fma86309,1
291,http://snomed.info/id/58471003,http://purl.org/sig/ont/fma/fma86307,1
292,http://snomed.info/id/60297009,http://purl.org/sig/ont/fma/fma86307,1
293,http://snomed.info/id/81495001,http://purl.org/sig/ont/fma/fma17692,1
294,http://snomed.info/id/50468005,http://purl.org/sig/ont/fma/fma17692,1
295,http://snomed.info/id/304679005,http://purl.org/sig/ont/fma/fma24877,1
296,http://snomed.info/id/24166008,http://purl.org/sig/ont/fma/fma85595,1
297,http://snomed.info/id/7652006,http://purl.org/sig/ont/fma/fma60027,1
298,http://snomed.info/id/22945000,http://purl.org/sig/ont/fma/fma64989,1
299,http://snomed.info/id/302462009,http://purl.org/sig/ont/fma/fma64989,1
300,http://snomed.info/id/13561001,http://purl.org/sig/ont/fma/fma55662,1
301,http://snomed.info/id/36847003,http://purl.org/sig/ont/fma/fma303662,1
302,http://snomed.info/id/36514000,http://purl.org/sig/ont/fma/fma9617,1
303,http://snomed.info/id/36514000,http://purl.org/sig/ont/fma/fma32558,1
304,http://snomed.info/id/261115001,http://purl.org/sig/ont/fma/fma64989,1
305,http://snomed.info/id/4596009,http://purl.org/sig/ont/fma/fma64989,1
306,http://snomed.info/id/73451009,http://purl.org/sig/ont/fma/fma321693,1
307,http://snomed.info/id/33347001,http://purl.org/sig/ont/fma/fma280309,1
308,http://snomed.info/id/56707006,http://purl.org/sig/ont/fma/fma280309,1
309,http://snomed.info/id/78076003,http://purl.org/sig/ont/fma/fma322156,1
310,http://snomed.info/id/1159005,http://purl.org/sig/ont/fma/fma54666,1
311,http://snomed.info/id/6598008,http://purl.org/sig/ont/fma/fma52999,1
312,http://snomed.info/id/261114002,http://purl.org/sig/ont/fma/fma46490,1
313,http://snomed.info/id/261114002,http://purl.org/sig/ont/fma/fma286121,1
314,http://snomed.info/id/48477009,http://purl.org/sig/ont/fma/fma46490,1
315,http://snomed.info/id/48477009,http://purl.org/sig/ont/fma/fma286121,1
316,http://snomed.info/id/10200004,http://purl.org/sig/ont/fma/fma55662,1
317,http://snomed.info/id/11548008,http://purl.org/sig/ont/fma/fma83840,1
318,http://snomed.info/id/21694000,http://purl.org/sig/ont/fma/fma17692,1
319,http://snomed.info/id/73903008,http://purl.org/sig/ont/fma/fma16201,1
320,http://snomed.info/id/73903008,http://purl.org/sig/ont/fma/fma9914,1
321,http://snomed.info/id/73903008,http://purl.org/sig/ont/fma/fma71515,1
322,http://snomed.info/id/45272004,http://purl.org/sig/ont/fma/fma5905,1
323,http://snomed.info/id/39607008,http://purl.org/sig/ont/fma/fma55564,1
324,http://snomed.info/id/39607008,http://purl.org/sig/ont/fma/fma55662,1
325,http://snomed.info/id/59441001,http://purl.org/sig/ont/fma/fma278572,1
326,http://snomed.info/id/279306001,http://purl.org/sig/ont/fma/fma83915,1
327,http://snomed.info/id/39803005,http://purl.org/sig/ont/fma/fma83915,1
328,http://snomed.info/id/91609006,http://purl.org/sig/ont/fma/fma7477,1
329,http://snomed.info/id/67183008,http://purl.org/sig/ont/fma/fma59469,1
330,http://snomed.info/id/1173001,http://purl.org/sig/ont/fma/fma52607,1
331,http://snomed.info/id/37285002,http://purl.org/sig/ont/fma/fma12215,1
332,http://snomed.info/id/79368004,http://purl.org/sig/ont/fma/fma46751,1
333,http://snomed.info/id/244769003,http://purl.org/sig/ont/fma/fma55600,1
334,http://snomed.info/id/53894007,http://purl.org/sig/ont/fma/fma55600,1
335,http://snomed.info/id/70925003,http://purl.org/sig/ont/fma/fma7478,1
336,http://snomed.info/id/63082002,http://purl.org/sig/ont/fma/fma70505,1
337,http://snomed.info/id/91622003,http://purl.org/sig/ont/fma/fma52607,1
338,http://snomed.info/id/38067004,http://purl.org/sig/ont/fma/fma83844,1
339,http://snomed.info/id/43466000,http://purl.org/sig/ont/fma/fma74633,1
340,http://snomed.info/id/38464002,http://purl.org/sig/ont/fma/fma65239,1
341,http://snomed.info/id/26519002,http://purl.org/sig/ont/fma/fma61998,1
342,http://snomed.info/id/1110006,http://purl.org/sig/ont/fma/fma59160,1
343,http://snomed.info/id/1110006,http://purl.org/sig/ont/fma/fma71481,1
344,http://snomed.info/id/1231004,http://purl.org/sig/ont/fma/fma29733,1
345,http://snomed.info/id/363824000,http://purl.org/sig/ont/fma/fma29733,1
346,http://snomed.info/id/61962009,http://purl.org/sig/ont/fma/fma61815,1
347,http://snomed.info/id/245457004,http://purl.org/sig/ont/fma/fma20570,1
348,http://snomed.info/id/33437000,http://purl.org/sig/ont/fma/fma20570,1
349,http://snomed.info/id/245459001,http://purl.org/sig/ont/fma/fma0327175,1
350,http://snomed.info/id/85033007,http://purl.org/sig/ont/fma/fma0327175,1
351,http://snomed.info/id/36455000,http://purl.org/sig/ont/fma/fma7474,1
352,http://snomed.info/id/53884002,http://purl.org/sig/ont/fma/fma7474,1
353,http://snomed.info/id/91134007,http://purl.org/sig/ont/fma/fma7233,1
354,http://snomed.info/id/76928009,http://purl.org/sig/ont/fma/fma12516,1
355,http://snomed.info/id/421456005,http://purl.org/sig/ont/fma/fma12516,1
356,http://snomed.info/id/113277000,http://purl.org/sig/ont/fma/fma85361,1
357,http://snomed.info/id/66667004,http://purl.org/sig/ont/fma/fma65239,1
